dia,hora,periodo,estr_solar,estr_eolico,demanda_wh,energia_solar,precio_solar,energia_eolico,precio_eolico,acepta_solar,acepta_eolico,restante_wh,penalizacion
2021-01-07,14,dia,bluffing,hide,466.3462807946797,466.3462807946797,13.9904,0.0,13.9904,True,False,0.0,0.0
2021-01-07,15,dia,hide,hide,809.7514440283016,809.7514440283016,24.2925,0.0,24.0918,True,False,0.0,0.0
2021-01-07,16,dia,bluffing,bluffing,557.4481929034773,557.4481929034773,16.7234,0.0,16.7234,True,False,0.0,0.0
2021-01-07,17,dia,bluffing,reveal,742.6140814155056,0.0,19.6515,742.6140814155056,22.2784,False,True,0.0,0.0
2021-01-07,18,dia,reveal,reveal,743.4707975326263,587.8,17.634,155.67079753262635,19.2792,True,True,0.0,0.0
2021-01-07,19,noche,bluffing,bluffing,675.0422788523309,0.0,19.8924,675.0422788523309,20.2513,False,True,0.0,0.0
2021-01-07,20,noche,reveal,bluffing,590.2897700544083,0.0,17.634,590.2897700544083,17.7087,False,True,0.0,0.0
2021-01-07,21,noche,bluffing,bluffing,1335.302495589238,716.08,21.4824,619.2224955892381,22.2279,True,True,0.0,0.0
2021-01-07,22,noche,reveal,hide,820.7800649717358,279.7600649717358,17.634,541.02,16.2306,True,True,0.0,0.0
2021-01-07,23,noche,bluffing,reveal,686.5185103998542,686.5185103998542,20.5956,0.0,18.1461,True,False,0.0,0.0
2021-01-08,0,noche,reveal,bluffing,540.7751415547639,540.7751415547639,16.2233,0.0,16.1454,True,False,0.0,0.0
2021-01-08,1,noche,bluffing,hide,1090.8929431882418,656.77,19.7031,389.3,11.679,True,True,44.82294318824188,0.22
2021-01-08,2,noche,reveal,hide,1177.5643618422823,587.8,17.634,322.12,9.6636,True,True,267.64436184228236,1.34
2021-01-08,3,noche,reveal,bluffing,516.5878289278562,516.5878289278562,15.4976,0.0,15.4976,True,False,0.0,0.0
2021-01-08,4,noche,hide,reveal,1012.093058299281,506.11,15.1833,505.98305829928097,16.4619,True,True,0.0,0.0
2021-01-08,5,noche,reveal,bluffing,290.5983100791752,290.5983100791752,8.7179,0.0,8.7179,True,False,0.0,0.0
2021-01-08,6,dia,hide,hide,458.06911616378,458.06911616378,13.7421,0.0,13.7421,True,False,0.0,0.0
2021-01-08,7,dia,hide,reveal,269.7465716019966,269.7465716019966,8.0924,0.0,8.0924,True,False,0.0,0.0
2021-01-08,8,dia,bluffing,hide,476.3750952409864,476.3750952409864,14.2913,0.0,14.2913,True,False,0.0,0.0
2021-01-08,9,dia,reveal,bluffing,354.6941385202149,354.6941385202149,10.6408,0.0,10.6408,True,False,0.0,0.0
2021-01-08,10,dia,bluffing,bluffing,574.6919954946939,574.6919954946939,17.2408,0.0,17.2408,True,False,0.0,0.0
2021-01-08,11,dia,bluffing,hide,255.0083776583973,255.0083776583973,7.6503,0.0,7.6503,True,False,0.0,0.0
2021-01-08,12,dia,hide,bluffing,538.7464457351809,538.7464457351809,16.1624,0.0,16.1624,True,False,0.0,0.0
2021-01-08,13,dia,hide,reveal,379.4314648684124,379.4314648684124,11.3829,0.0,11.3829,True,False,0.0,0.0
2021-01-08,14,dia,hide,bluffing,947.285532794994,947.285532794994,28.4186,0.0,28.3683,True,False,0.0,0.0
2021-01-08,15,dia,reveal,reveal,914.1375473666868,914.1375473666868,27.4241,0.0,22.4187,True,False,0.0,0.0
2021-01-08,16,dia,reveal,bluffing,480.55913940060896,480.55913940060896,14.4168,0.0,14.4168,True,False,0.0,0.0
